id;en;de;fr;it;es;zh;ja;ko;pt;pl;ru;tr
MAP_TIER_2;Map Tier 3;Map Stufe 3;Carte niveau 3;Mappa Livello 3;Mapa nivel 3;第三层地图;マップ Tier 3;지도 티어 3;Mapa Tier 3;Poziom mapy 3;Карта Уровень 3;Harita Kademe 3
MAP_TIER_3;Map Tier 4;Map Stufe 4;Carte niveau 4;Mappa Livello 4;Mapa nivel 4;第4层地图;地図階層 4;지도 티어 4;Mapa Tier 4;Poziom mapy 4;Карта Уровень 4;Harita Kademe 4
MAP_TIER_4;Map Tier 5;Map Stufe 5;Carte niveau 5;Mappa Livello 5;Mapa nivel 5;第5层地图;マップ Tier 5;지도 티어 5;Mapa Tier 5;Poziom mapy 5;Карта Уровень 5;Harita Kademe 5
;;;;;;;;;;;;
MAP_TIER_0_DESC;Normal enemy spawn rate \nNormal Enemy HP \nNo Traps;Normale Gegner-Spawn-Rate \nNormale Feind-HP \nKeine Fallen;Taux de reproduction normal des ennemis \nHP normal des ennemis \npas de pièges;Normale tasso di spawn dei nemici \nNormale HP dei nemici \nNessuna Trappola;Tasa normal de aparición de enemigos \nHP normal de enemigos \nSin trampas;正常的敌方产卵率 \n 正常的敌方HP \n无陷阱;通常の敵のスポーン率 \n通常の敵のHP \nトラップなし;일반 적 생성률 \n일반 적 HP \n함정 없음;Taxa normal de desova do inimigo HP Inimigo Normal Não há armadilhas;Normalna częstotliwość pojawiania się wrogów \nNormalne PŻ wrogów \nBrak pułapek;Нормальная частота появления врагов \nНормальное количество HP врагов \nНет ловушек;Normal düşman ortaya çıkma oranı \nNormal Düşman HP\nTuzak Yok
MAP_TIER_1_DESC;25 % increased enemy spawn rate \n25 % increased enemy HP \nA few Traps;25 % erhöhte Gegner-Spawn-Rate \n25 % erhöhte Gegner-HP \nWenig Fallen;25% d'augmentation du taux de reproduction des ennemis\n 25% d'augmentation des HP ennemis \nQuelques pièges;25 % di aumento del tasso di spawn dei nemici \n25 % di aumento degli HP dei nemici \nAlcune trappole;25% de aumento de la tasa de aparición de enemigos \n25% de aumento de los PS de los enemigos \nAlgunas trampas;敌人产卵率增加25% \n敌人HP增加25% \n一些陷阱;敵のスポーン率が25％上昇する ￤敵のHPが25％上昇する ￤トラップが数個ある;적 생성률 25% 증가 \n적 HP 25% 증가 \n함정 없음;25% de aumento da taxa de desova inimiga \n25% de aumento da HP inimiga \nA poucas armadilhas;Zwiększona o 25% częstotliwość pojawiania się wrogów \n25% zwiększone wrogie PŻ \nKilka pułapek;На 25 % увеличивается скорость размножения врагов \n25 % увеличивается их HP \nНесколько ловушек;25 arttırılmış düşman ortaya çıkma oranı \n25 arttırılmış düşman HP'si \nBirkaç Tuzak
MAP_TIER_2_DESC;50 % increased enemy spawn rate \n50 % increased enemy HP \nSome Traps;50 % erhöhte Gegner-Spawn-Rate \n50 % erhöhte Gegner-HP \nEinige Fallen;50% d'augmentation du taux de reproduction des ennemis \n50% d'augmentation des HP ennemis \nQuelques pièges;50 % di aumento del tasso di spawn del nemico \n50 % di aumento degli HP del nemico \nAlcune trappole;50% de aumento de la tasa de aparición de enemigos \n50% de aumento de los PS de los enemigos \nAlgunas trampas;敌人产卵率增加50% \n敌人HP增加50%\n 一些陷阱;敵のスポーン率が50％上昇する \n敵のHPが50％上昇する ⑯トラップがいくつかある;적 생성 확률 50% 증가 \n적 HP 50% 증가 \n함정 몇 개 있음;50 % de aumento da taxa de desova inimiga \n50 % de aumento da HP inimiga \nalgumas Armadilhas;Zwiększona o 50% częstotliwość pojawiania się wrogów \nZwiększone o 50% wrogie PŻ \nNiektóre pułapki;На 50 % увеличивается скорость появления врагов \n50 % увеличивается их HP \nНекоторые ловушки;50 arttırılmış düşman ortaya çıkma oranı \n50 arttırılmış düşman HP'si \nBazı Tuzaklar
MAP_TIER_3_DESC;100 % increased enemy spawn rate \n75 % increased enemy HP \nMore traps;100 % erhöhte Gegner-Spawn-Rate \n100 % erhöhte Gegner-HP \nMehr Fallen;100% d'augmentation du taux de reproduction des ennemis \n100% d'augmentation des HP ennemis \nPlus de pièges;100 % di aumento del tasso di spawn del nemico \n100 % di aumento degli HP del nemico \nPiù trappole;100% de aumento de la tasa de aparición de enemigos \n100% de aumento de los PS de los enemigos \nMás trampas;敌人产卵率增加100%\n 敌人HP增加100% \n更多陷阱;100 % increased enemy spawn rate \n75 % increased enemy HP ⑭More traps;적 생성 확률 100% 증가 \n적 HP 75% 증가 \n함정 몇 개 증가;Aumento de 100 % da taxa de desova inimiga \n75 % aumento da HP inimiga \nMais armadilhas;Zwiększona o 100% częstotliwość pojawiania się wrogów \n75% zwiększone wrogie PŻ \nWięcej pułapek;На 100 % увеличена скорость появления врагов \n75 % увеличено HP врагов \nБольше ловушек;100 arttırılmış düşman ortaya çıkma oranı \n75 arttırılmış düşman HP'si \nDaha fazla tuzak
MAP_TIER_4_DESC;150 % increased enemy spawn rate \n150 % increased enemy HP \nA lot traps;150 % erhöhte Gegner-Spawn-Rate \n150 % erhöhte Gegner-HP \nViele Fallen;150 % d'augmentation du taux de reproduction des ennemis \n150 % d'augmentation des HP ennemis \nBeaucoup de pièges;150 % di aumento del tasso di spawn del nemico \n150 % di aumento dell'HP del nemico \nMolte trappole;150 % aumento de la tasa de aparición del enemigo \n150 % aumento de los PS del enemigo \nMuchas trampas;敌人产卵率增加150% \n敌人HP增加150% \n很多陷阱;150 % increased enemy spawn rate \n150 % increased enemy HP \nA lot traps;적 생성 확률 150% 증가 \n적 HP 150% 증가 \n함정 수 많음;150 % de aumento da taxa de desova inimiga \n150 % de aumento da HP inimiga \nA armadilhas de lote;Zwiększona o 150% częstotliwość pojawiania się wrogów \n150% zwiększone wrogie PŻ \nWiele pułapek;На 150 % увеличена скорость появления врагов \nНа 150 % увеличено количество вражеских HP \nМного ловушек;150 arttırılmış düşman ortaya çıkma oranı \n150 arttırılmış düşman HP'si \nBir sürü tuzak
;;;;;;;;;;;;
;;;;;;;;;;;;
CHARACTER_MALE;Unknown Wanderer;Unbekannter Wanderer;Vagabond inconnu;Vagabondo sconosciuto;Vagabundo desconocido;未知的流浪者;アンノウン・ワンダラー;미지의 방랑자;Desconhecido Wanderer;Nieznany Wędrowiec;Неизвестный странник;Bilinmeyen Gezgin
CHARACTER_FEMALE;Unknown Wanderer;Unbekannter Wanderer;Vagabond inconnu;Vagabondo sconosciuto;Vagabundo desconocido;未知的流浪者;アンノウン・ワンダラー;알 수 없는 방랑자;Desconhecido Wanderer;Nieznany Wędrowiec;Неизвестный странник;Bilinmeyen Gezgin
CHARACTER_DAROKIN;Darokin;Darokin;Darokin;Darokin;Darokin;Darokin;ダロキン;Darokin;Darokin;Darokin;Дарокин;Darokin
CHARACTER_HELEJA;Heleja;Heleja;Heleja;Heleja;Heleja;Heleja;ヘレヤ;Heleja;Heleja;Heleja;Хеледжа;Heleja
CHARACTER_GOLADIR;Goladir;Goladir;Goladir;Goladir;Goladir;Goladir;ゴラディル;골라디르;Goladir;Goladir;Голадир;Goladir
CHARACTER_DARK_WANDERER;Dark Wanderer;Dunkler Wanderer;Dark Wanderer;Viandante oscuro;Vagabundo oscuro;黑暗流浪者;ダークワンダラー;어둠의 방랑자;Vagabundo das Trevas;Mroczny Wędrowiec;Темный странник;Karanlık Gezgin
CHARACTER_FARMER;The Farmer;Der Farmer;Le fermier;Il contadino;El granjero;农民;農夫;농부;O Agricultor;Farmer;Фермер;Çiftçi
CHARACTER_ROGUE;Rogue;Schurke;Rogue;Canaglia;Pícaro;流氓;ローグ;Rogue;Rogue;Łotr;Rogue;Rogue
;;;;;;;;;;;;
CHARACTER_MALE_DESC;A unknown wanderer with balanced talents.;Ein unbekannter Wanderer mit ausgeglichenen Talenten.;Un vagabond inconnu aux talents équilibrés.;Un vagabondo sconosciuto con talenti equilibrati.;Un vagabundo desconocido con talentos equilibrados.;一个不知名的流浪者，具有平衡的才能。;バランスの取れた才能を持つ無名の放浪者。;균형 잡힌 재능을 지닌 미지의 방랑자입니다.;Um vagabundo desconhecido com talentos equilibrados.;Nieznany wędrowiec o zrównoważonych talentach.;Неизвестный странник с уравновешенными талантами.;Dengeli yetenekleri olan bilinmeyen bir gezgin.
CHARACTER_FEMALE_DESC;A unknown wanderer with balanced talents.;Ein unbekannter Wanderer mit ausgeglichenen Talenten.;Un vagabond inconnu aux talents équilibrés.;Un vagabondo sconosciuto con talenti equilibrati.;Un vagabundo desconocido con talentos equilibrados.;一个不知名的流浪者，具有平衡的才能。;バランスのとれた才能を持つ無名の放浪者。;균형 잡힌 재능을 지닌 미지의 방랑자.;Um vagabundo desconhecido com talentos equilibrados.;Nieznany wędrowiec o zrównoważonych talentach.;Неизвестный странник с уравновешенными талантами.;Dengeli yetenekleri olan bilinmeyen bir gezgin.
CHARACTER_DAROKIN_DESC;Darokin, the wise man of Ankerath. Slow but with unique magical strength. Start Skill: Glaring Light on attack.;Darokin, der weise Mann von Ankerath. Langsam, aber mit einzigartiger magischer Kraft. Start-Skill: Gleißendes Licht beim Angriff.;Darokin, le sage d'Ankerath. Lent mais avec une force magique unique. Compétence de départ : Lumière aveuglante à l'attaque.;Darokin, il saggio di Ankerath. Lento ma con una forza magica unica. Abilità iniziale: Luce abbagliante in attacco.;Darokin, el sabio de Ankerath. Lento pero con una fuerza mágica única. Habilidad inicial: Luz fulgurante al atacar.;达洛金，安克拉斯的智者。缓慢但有独特的魔法力量。启动技能。攻击时发出耀眼的光芒。;アンケラスの賢者、ダロキン。スピードは遅いが、独特の魔力を持っている。スタートスキル。攻撃時、眩しい光を放つ。;안케라스의 현자 다로킨. 느리지만 독특한 마법의 힘을 지녔습니다. 시작 스킬: 공격 시 눈부신 빛을 발산합니다.;Darokin, o homem sábio de Ankerath. Lento mas com uma força mágica única. Habilidade de início: Luzes de Glaring ao ataque.;Darokin, mędrzec z Ankerath. Powolny, ale obdarzony wyjątkową siłą magiczną. Umiejętność początkowa: Oślepiające Światło przy ataku.;Дарокин, мудрец Анкерата. Медленный, но обладает уникальной магической силой. Стартовый навык: Ослепительный свет при атаке.;Darokin, Ankerath'ın bilge adamı. Yavaş ama eşsiz bir büyü gücüne sahip. Başlangıç Becerisi: Saldırıda Göz Kamaştıran Işık.
CHARACTER_HELEJA_DESC;Heleja, the scholar of Ankerath. Outstanding range skills, but week melee skills.;Heleja, die Gelehrte von Ankerath. Hervorragende Fernkampffähigkeiten, aber schwache Nahkampffähigkeiten.;Heleja, l'érudit d'Ankerath. Excellentes compétences en portée, mais faibles en mêlée.;Heleja, la studiosa di Ankerath. Ottime capacità di portata, ma abilità in mischia di una settimana.;Heleja, la erudita de Ankerath. Destacadas habilidades de alcance, pero débiles habilidades cuerpo a cuerpo.;安克拉斯的学者海勒佳。射程技能突出，但近战技能周全。;アンケラスの学者、ヘレジャ。優れた範囲攻撃能力を持つが、近接攻撃能力は低い。;앙케라스의 학자 헬레자. 원거리 스킬은 뛰어나지만 주 근접 스킬이 약합니다.;Heleja, o erudito de Ankerath. Excelente habilidade de alcance, mas com uma semana de habilidades de combate corpo a corpo.;Heleja, uczona z Ankerath. Doskonałe umiejętności zasięgowe, ale słabe umiejętności walki wręcz.;Хелея, ученый Анкерат. Выдающиеся умения дальнего боя, но недельные навыки ближнего боя.;Heleja, Ankerath'ın bilgesi. Üstün menzil becerileri, ancak haftalık yakın dövüş becerileri.
CHARACTER_GOLADIR_DESC;Goladir, blacksmith of Ankerath. Made for melee combat, but weak ranged skills.;Goladir, Schmied von Ankerath. Für den Nahkampf gemacht, aber schwache Fernkampffähigkeiten.;Goladir, forgeron d'Ankerath. Conçu pour le combat de mêlée, mais avec des compétences à distance.;Goladir, fabbro di Ankerath. È fatto per il combattimento in mischia, ma ha una settimana di abilità a distanza.;Goladir, herrero de Ankerath. Hecho para el combate cuerpo a cuerpo, pero con habilidades a distancia.;戈拉迪尔，安克拉斯的铁匠。为近战而生，但周身有远程技能。;アンケラスの鍛冶屋、ゴラディール。近接戦闘のために作られたが、1週間のレンジスキル。;골라디르, 앙케라스의 대장장이. 근접 전투에 적합하지만 주 원거리 스킬을 사용합니다.;Goladir, ferreiro de Ankerath. Feito para combate corpo-a-corpo, mas habilidades de combate corpo-a-corpo de uma semana.;Goladir, kowal z Ankerath. Stworzony do walki wręcz, ale słabo radzi sobie z bronią dystansową.;Голадир, кузнец из Анкерата. Создан для ближнего боя, но имеет слабые навыки стрельбы.;Goladir, Ankerath'ın demircisi. Yakın dövüş için yapılmış ama menzilli yetenekleri zayıf.
CHARACTER_DARK_WANDERER_DESC;Nobody knows where he came from and where he will go. They tell that he channels the energy of each defeated monster to create his own monstrosities.;Niemand weiß, woher er kam und wohin er gehen wird. Man sagt, dass er die Energie jedes besiegten Monsters kanalisiert, um seine eigenen Monstrositäten zu erschaffen.;Personne ne sait d'où il vient ni où il va aller. On raconte qu'il canalise l'énergie de chaque monstre vaincu pour créer ses propres monstruosités.;Nessuno sa da dove venga e dove andrà. Si dice che incanali l'energia di ogni mostro sconfitto per creare le proprie mostruosità.;Nadie sabe de dónde viene ni adónde irá. Cuentan que canaliza la energía de cada monstruo derrotado para crear sus propias monstruosidades.;没有人知道他从哪里来，会去哪里。他们告诉我们，他引导每个被打败的怪物的能量来创造他自己的怪兽。;彼がどこから来て、どこへ行くのか誰も知らない。彼は倒したモンスターのエネルギーを吸収し、自分のモンスターを作り出したと言われている。;그가 어디서 왔고 어디로 갈지는 아무도 모릅니다. 소문에 따르면 그는 쓰러뜨린 몬스터의 에너지를 모아 자신만의 괴물을 만든다고 합니다.;Ninguém sabe de onde ele veio e para onde ele irá. Eles dizem que ele canaliza a energia de cada monstro derrotado para criar as suas próprias monstruosidades.;Nikt nie wie, skąd pochodzi i dokąd zmierza. Mówi się, że kanalizuje energię każdego pokonanego potwora, aby stworzyć własne potworności.;Никто не знает, откуда он взялся и куда отправится. Говорят, что он использует энергию каждого поверженного монстра для создания своих собственных чудовищ.;Nereden geldiğini ve nereye gideceğini kimse bilmiyor. Yenilen her canavarın enerjisini kendi canavarlıklarını yaratmak için kanalize ettiğini söylüyorlar.
